,0,1,2,Latitude,Longitude
202,816047773,2,2019-06-13 12:16:42.516090,52.548021,13.357841
203,810000714,2,2019-06-13 12:16:42.516090,52.549713,13.353054
204,816022192,2,2019-06-13 12:16:42.516090,52.549884,13.353262
205,816045236,2,2019-06-13 12:16:42.516090,52.549927,13.353298
206,810003100,2,2019-06-13 12:16:42.516090,52.547809,13.351056
207,816045813,2,2019-06-13 12:16:42.516090,52.469406,13.370675
208,816037893,2,2019-06-13 12:16:42.516090,52.466487,13.366934
209,816048218,2,2019-06-13 12:16:42.516090,52.470101,13.367742
210,810003581,2,2019-06-13 12:16:42.516090,52.469211,13.375379
211,816048340,2,2019-06-13 12:16:42.516090,52.467405,13.376438
212,816037129,2,2019-06-13 12:16:42.516090,52.471788,13.366633
213,816023871,2,2019-06-13 12:16:42.516090,52.463175,13.372845
214,816035674,2,2019-06-13 12:16:42.516090,52.462607,13.371478
215,816028099,2,2019-06-13 12:16:42.516090,52.47356,13.372084
216,810024434,2,2019-06-13 12:16:42.516090,52.474351,13.36714
217,810006130,2,2019-06-13 12:16:42.516090,52.47438,13.367035
218,810002129,2,2019-06-13 12:16:42.516090,52.474455,13.367033
219,816047172,2,2019-06-13 12:16:42.516090,52.474217,13.365564
220,816030293,2,2019-06-13 12:16:42.516090,52.474236,13.36555
221,816053552,2,2019-06-13 12:16:42.516090,52.494867,13.369624
222,816045901,2,2019-06-13 12:16:42.516090,52.493879,13.37165
223,816045858,2,2019-06-13 12:16:42.516090,52.493831,13.371742
224,810025712,2,2019-06-13 12:16:42.516090,52.493215,13.369081
225,816047062,2,2019-06-13 12:16:42.516090,52.493152,13.369212
226,816000650,2,2019-06-13 12:16:42.516090,52.493167,13.368565
227,816022199,2,2019-06-13 12:16:42.516090,52.492916,13.36921
228,810006263,2,2019-06-13 12:16:42.516090,52.49291,13.369149
229,816028884,2,2019-06-13 12:16:42.516090,52.49282,13.369175
230,816048452,2,2019-06-13 12:16:42.516090,52.493145,13.368012
231,816035879,2,2019-06-13 12:16:42.516090,52.512061,13.370471
232,816037464,2,2019-06-13 12:16:42.516090,52.511213,13.371551
233,810023586,2,2019-06-13 12:16:42.516090,52.510564,13.373371
234,816023113,2,2019-06-13 12:16:42.516090,52.511105,13.365516
235,810000015,2,2019-06-13 12:16:42.516090,52.509487,13.370039
236,816045969,2,2019-06-13 12:16:42.516090,52.509207,13.369703
237,816048114,2,2019-06-13 12:16:42.516090,52.511485,13.364658
238,810003787,2,2019-06-13 12:16:42.516090,52.515752,13.371905
239,816024414,2,2019-06-13 12:16:42.516090,52.508677,13.372355
240,810005082,2,2019-06-13 12:16:42.516090,52.508485,13.368386
241,816047852,2,2019-06-13 12:16:42.516090,52.508323,13.369961
242,810025717,2,2019-06-13 12:16:42.516090,52.509901,13.364501
243,810002628,2,2019-06-13 12:16:42.516090,52.509892,13.3645
244,816028592,2,2019-06-13 12:16:42.516090,52.508525,13.367438
245,816030413,2,2019-06-13 12:16:42.516090,52.509911,13.375599
246,816045201,2,2019-06-13 12:16:42.516090,52.509694,13.375579
247,810024500,2,2019-06-13 12:16:42.516090,52.521628,13.370673
248,810002584,2,2019-06-13 12:16:42.516090,52.52088,13.371062
249,816035735,2,2019-06-13 12:16:42.516090,52.520455,13.370693
250,816028536,2,2019-06-13 12:16:42.516090,52.522372,13.370737
251,816045007,2,2019-06-13 12:16:42.516090,52.522445,13.370718
252,816028472,2,2019-06-13 12:16:42.516090,52.522978,13.369736
253,810000559,2,2019-06-13 12:16:42.516090,52.521669,13.367178
254,810006051,2,2019-06-13 12:16:42.516090,52.521689,13.367037
255,816024952,2,2019-06-13 12:16:42.516090,52.522015,13.367164
256,816045709,2,2019-06-13 12:16:42.516090,52.523239,13.370329
257,816022904,2,2019-06-13 12:16:42.516090,52.53797,13.36989
258,816035009,2,2019-06-13 12:16:42.516090,52.54112,13.368984
259,810005111,2,2019-06-13 12:16:42.516090,52.541214,13.368573
260,816022523,2,2019-06-13 12:16:42.516090,52.538835,13.373521
261,810006258,2,2019-06-13 12:16:42.516090,52.53916,13.373768
262,816000794,2,2019-06-13 12:16:42.516090,52.539279,13.373854
263,816036464,2,2019-06-13 12:16:42.516090,52.537878,13.373271
264,810004247,2,2019-06-13 12:16:42.516090,52.537764,13.366659
265,810026778,2,2019-06-13 12:16:42.516090,52.536799,13.370651
266,816048306,2,2019-06-13 12:16:42.516090,52.468381,13.385372
267,810025671,2,2019-06-13 12:16:42.516090,52.467177,13.385477
268,816045498,2,2019-06-13 12:16:42.516090,52.468712,13.385967
269,816047266,2,2019-06-13 12:16:42.516090,52.467087,13.384559
270,810000989,2,2019-06-13 12:16:42.516090,52.46669,13.385531
271,816046045,2,2019-06-13 12:16:42.516090,52.466568,13.385332
272,810002220,2,2019-06-13 12:16:42.516090,52.466621,13.38597
273,816023024,2,2019-06-13 12:16:42.516090,52.465652,13.385078
274,816022500,2,2019-06-13 12:16:42.516090,52.465539,13.38547
275,810023580,2,2019-06-13 12:16:42.516090,52.465464,13.385147
276,810002240,2,2019-06-13 12:16:42.516090,52.465572,13.383232
277,816024276,2,2019-06-13 12:16:42.516090,52.475965,13.385283
278,816020322,2,2019-06-13 12:16:42.516090,52.47834,13.38562
279,810000925,2,2019-06-13 12:16:42.516090,52.478378,13.385427
280,810000754,2,2019-06-13 12:16:42.516090,52.478502,13.385569
281,816045798,2,2019-06-13 12:16:42.516090,52.478601,13.385614
282,816023137,2,2019-06-13 12:16:42.516090,52.478611,13.385595
283,816047382,2,2019-06-13 12:16:42.516090,52.478627,13.385551
284,810003146,2,2019-06-13 12:16:42.516090,52.474966,13.385927
285,816028497,2,2019-06-13 12:16:42.516090,52.478761,13.386625
286,816020087,2,2019-06-13 12:16:42.516090,52.475561,13.381434
287,816045850,2,2019-06-13 12:16:42.516090,52.484903,13.384775
288,816022378,2,2019-06-13 12:16:42.516090,52.484884,13.385244
289,816046918,2,2019-06-13 12:16:42.516090,52.486791,13.384504
290,810026992,2,2019-06-13 12:16:42.516090,52.484557,13.385537
291,816000718,2,2019-06-13 12:16:42.516090,52.485138,13.38691
292,810026868,2,2019-06-13 12:16:42.516090,52.485026,13.386797
293,816028604,2,2019-06-13 12:16:42.516090,52.48495,13.383247
294,816022521,2,2019-06-13 12:16:42.516090,52.484412,13.384658
295,816037747,2,2019-06-13 12:16:42.516090,52.484064,13.384592
296,816022221,2,2019-06-13 12:16:42.516090,52.484017,13.384102
297,810002278,2,2019-06-13 12:16:42.516090,52.483934,13.384654
298,810002244,2,2019-06-13 12:16:42.516090,52.483551,13.386353
299,816022928,2,2019-06-13 12:16:42.516090,52.50388,13.38581
300,810003240,2,2019-06-13 12:16:42.516090,52.503398,13.384023
301,816022108,2,2019-06-13 12:16:42.516090,52.504108,13.385881
302,810006496,2,2019-06-13 12:16:42.516090,52.502855,13.38482
303,810023594,2,2019-06-13 12:16:42.516090,52.502568,13.384645
304,810023993,2,2019-06-13 12:16:42.516090,52.502721,13.384024
305,810023597,2,2019-06-13 12:16:42.516090,52.502446,13.385455
306,816022188,2,2019-06-13 12:16:42.516090,52.504896,13.384811
307,816024547,2,2019-06-13 12:16:42.516090,52.504272,13.38703
308,816036111,2,2019-06-13 12:16:42.516090,52.502862,13.387039
309,810002972,2,2019-06-13 12:16:42.516090,52.502727,13.386881
310,810000996,2,2019-06-13 12:16:42.516090,52.504997,13.384158
311,816035178,2,2019-06-13 12:16:42.516090,52.504404,13.382866
312,816047671,2,2019-06-13 12:16:42.516090,52.503876,13.382264
313,810003316,2,2019-06-13 12:16:42.516090,52.512579,13.383948
314,810003183,2,2019-06-13 12:16:42.516090,52.512428,13.386334
315,816028804,2,2019-06-13 12:16:42.516090,52.511767,13.384069
316,816022445,2,2019-06-13 12:16:42.516090,52.511767,13.386225
317,810003142,2,2019-06-13 12:16:42.516090,52.511728,13.386183
318,810025505,2,2019-06-13 12:16:42.516090,52.511733,13.386231
319,816020088,2,2019-06-13 12:16:42.516090,52.511589,13.38408
320,810023733,2,2019-06-13 12:16:42.516090,52.511634,13.383851
321,810003991,2,2019-06-13 12:16:42.516090,52.511249,13.385078
322,810006963,2,2019-06-13 12:16:42.516090,52.511338,13.384007
323,816022768,2,2019-06-13 12:16:42.516090,52.511554,13.383536
324,810003161,2,2019-06-13 12:16:42.516090,52.511487,13.383601
325,816046306,2,2019-06-13 12:16:42.516090,52.511402,13.383664
326,810023891,2,2019-06-13 12:16:42.516090,52.511987,13.387252
327,816048377,2,2019-06-13 12:16:42.516090,52.511347,13.383698
328,816022682,2,2019-06-13 12:16:42.516090,52.511515,13.383336
329,816035554,2,2019-06-13 12:16:42.516090,52.512974,13.38277
330,816000657,2,2019-06-13 12:16:42.516090,52.548089,13.386313
331,816045015,2,2019-06-13 12:16:42.516090,52.547176,13.383497
332,810003782,2,2019-06-13 12:16:42.516090,52.548207,13.38804
333,816054079,2,2019-06-13 12:16:42.516090,52.54962,13.386789
334,816028180,2,2019-06-13 12:16:42.516090,52.546364,13.386018
335,810004659,2,2019-06-13 12:16:42.516090,52.549459,13.387246
336,810004682,2,2019-06-13 12:16:42.516090,52.54926,13.387808
337,810006796,2,2019-06-13 12:16:42.516090,52.548898,13.388164
338,810002677,2,2019-06-13 12:16:42.516090,52.550244,13.385382
339,810006016,2,2019-06-13 12:16:42.516090,52.547835,13.388791
340,816036829,2,2019-06-13 12:16:42.516090,52.545619,13.384842
341,816036017,2,2019-06-13 12:16:42.516090,52.551158,13.383635
342,816046748,2,2019-06-13 12:16:42.516090,52.551369,13.38461
343,816046280,2,2019-06-13 12:16:42.516090,52.551354,13.383176
344,816023181,2,2019-06-13 12:16:42.516090,52.551001,13.38889
345,810003399,2,2019-06-13 12:16:42.516090,52.503809,13.401686
346,810006554,2,2019-06-13 12:16:42.516090,52.503538,13.398431
347,816028715,2,2019-06-13 12:16:42.516090,52.503571,13.402251
348,810004485,2,2019-06-13 12:16:42.516090,52.505204,13.400193
349,816020227,2,2019-06-13 12:16:42.516090,52.502558,13.402339
350,816037825,2,2019-06-13 12:16:42.516090,52.503323,13.403186
351,816028444,2,2019-06-13 12:16:42.516090,52.501569,13.39864
352,816047153,2,2019-06-13 12:16:42.516090,52.503185,13.404616
353,810000074,2,2019-06-13 12:16:42.516090,52.503047,13.395916
354,816045966,2,2019-06-13 12:16:42.516090,52.501253,13.397718
355,810006693,2,2019-06-13 12:16:42.516090,52.500934,13.398694
356,810024477,2,2019-06-13 12:16:42.516090,52.503213,13.395329
357,816045697,2,2019-06-13 12:16:42.516090,52.521541,13.400635
358,810003132,2,2019-06-13 12:16:42.516090,52.521486,13.400689
359,810003881,2,2019-06-13 12:16:42.516090,52.521627,13.401077
360,816036012,2,2019-06-13 12:16:42.516090,52.520824,13.400545
361,810024418,2,2019-06-13 12:16:42.516090,52.520837,13.400694
362,810000235,2,2019-06-13 12:16:42.516090,52.520776,13.400885
363,816035397,2,2019-06-13 12:16:42.516090,52.530375,13.400546
364,816030168,2,2019-06-13 12:16:42.516090,52.530508,13.400492
365,810023728,2,2019-06-13 12:16:42.516090,52.53017,13.400694
366,816047118,2,2019-06-13 12:16:42.516090,52.529987,13.400494
367,810006286,2,2019-06-13 12:16:42.516090,52.529841,13.40049
368,810004874,2,2019-06-13 12:16:42.516090,52.52975,13.399928
369,816006399,2,2019-06-13 12:16:42.516090,52.52967,13.400393
370,810023869,2,2019-06-13 12:16:42.516090,52.529717,13.400818
371,810004826,2,2019-06-13 12:16:42.516090,52.529627,13.400512
372,810006046,2,2019-06-13 12:16:42.516090,52.529687,13.399706
373,816020303,2,2019-06-13 12:16:42.516090,52.52968,13.400911
374,810005204,2,2019-06-13 12:16:42.516090,52.529641,13.400845
375,810003523,2,2019-06-13 12:16:42.516090,52.529603,13.400801
376,810006012,2,2019-06-13 12:16:42.516090,52.529529,13.400842
377,816023306,2,2019-06-13 12:16:42.516090,52.529445,13.399949
378,810005036,2,2019-06-13 12:16:42.516090,52.529431,13.399919
379,810002492,2,2019-06-13 12:16:42.516090,52.529668,13.401174
380,810006288,2,2019-06-13 12:16:42.516090,52.529595,13.399465
381,816048440,2,2019-06-13 12:16:42.516090,52.529501,13.401212
382,816047226,2,2019-06-13 12:16:42.516090,52.539526,13.398955
383,816024628,2,2019-06-13 12:16:42.516090,52.539709,13.40179
384,810002790,2,2019-06-13 12:16:42.516090,52.53967,13.398408
385,810000960,2,2019-06-13 12:16:42.516090,52.539807,13.398424
386,810006603,2,2019-06-13 12:16:42.516090,52.539869,13.398481
387,810006573,2,2019-06-13 12:16:42.516090,52.539745,13.398356
388,810003496,2,2019-06-13 12:16:42.516090,52.539373,13.402609
389,816048311,2,2019-06-13 12:16:42.516090,52.538723,13.402544
390,816054475,2,2019-06-13 12:16:42.516090,52.538397,13.402559
391,816047220,2,2019-06-13 12:16:42.516090,52.46787,13.414674
392,816054001,2,2019-06-13 12:16:42.516090,52.467851,13.414665
393,816024431,2,2019-06-13 12:16:42.516090,52.467831,13.414675
394,810023819,2,2019-06-13 12:16:42.516090,52.467961,13.414619
395,810000251,2,2019-06-13 12:16:42.516090,52.467821,13.414663
396,810000727,2,2019-06-13 12:16:42.516090,52.467842,13.414649
397,810000018,2,2019-06-13 12:16:42.516090,52.467801,13.41467
398,810002859,2,2019-06-13 12:16:42.516090,52.467855,13.414633
399,816048432,2,2019-06-13 12:16:42.516090,52.467833,13.414638
400,816020244,2,2019-06-13 12:16:42.516090,52.467827,13.414639
401,816047159,2,2019-06-13 12:16:42.516090,52.467848,13.414627
402,810006413,2,2019-06-13 12:16:42.516090,52.467801,13.414655
403,816022887,2,2019-06-13 12:16:42.516090,52.46777,13.414669
404,816047823,2,2019-06-13 12:16:42.516090,52.485817,13.417671
405,810023660,2,2019-06-13 12:16:42.516090,52.48577,13.412571
406,816054191,2,2019-06-13 12:16:42.516090,52.487604,13.416302
407,816037836,2,2019-06-13 12:16:42.516090,52.487665,13.414181
408,810005380,2,2019-06-13 12:16:42.516090,52.486169,13.419046
